DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
Algerian:ALGH,-0.053497,0.138112,0.000754,-0.079458,0.023697,-0.034582,-0.024911,0.005307,0.058698,0.023326,0.009743,0.001049,0.025272,-0.001376,0.011672,-0.010475,-0.008214,-0.029518,-0.035321,0.008629,-0.011729,-0.027698,0.017008,-0.004097,0.007903,Algerian,ALGH
Algerian:ALGJ,-0.037562,0.13405,-0.010559,-0.07106,0.027697,-0.029005,-0.012691,-0.001615,0.050517,0.019499,0.007145,-0.016186,0.027205,-0.021332,0.012758,0.002784,-0.022817,-0.014949,-0.030168,-0.005503,-0.006489,-0.028811,0.014173,0.001687,-0.007065,Algerian,ALGJ
Algerian:ALGK,-0.105855,0.13405,-0.014708,-0.061047,0.01908,-0.029841,-0.016216,0.013384,0.041314,0.020593,0.00682,-0.007943,0.023191,-0.002477,0.005565,-0.004773,0.005215,-0.013176,-0.023631,5.00E-04,-0.005615,-0.022876,0.006779,0.002651,-0.000359,Algerian,ALGK
Altaian:altai280p,0.055773,-0.291457,0.065242,-0.00646,-0.06155,-0.024263,0.00987,0.020076,-0.004704,0.010752,-0.024196,-0.004346,0.005352,-0.001239,-0.00855,0.001061,-0.001043,-0.006588,0.005405,0.018634,-0.029074,0.008037,-0.017994,-0.000361,0.005029,Altaian,altai280p
Altaian:altai283p,0.059188,-0.287395,0.067882,-0.007752,-0.054779,-0.023706,0.013631,0.013615,-0.00225,-0.000182,-0.013803,-0.00045,-0.006541,-0.012937,-0.005022,-0.000133,-0.010431,-0.001774,0.013198,0.014132,-0.021213,0.00371,-0.019103,-0.005663,0.00491,Altaian,altai283p
Altaian:altai363p,0.055773,-0.304659,0.068636,-0.00969,-0.064012,-0.021753,0.014571,0.018692,0.011044,0.002734,-0.024358,0.002548,0.004014,-0.011423,0.007872,0.006364,-0.000522,0.003421,0.007039,0.014632,-0.020838,0.001237,-0.015776,0.005904,-0.012933,Altaian,altai363p
Altaian:altai419A,0.061464,-0.27724,0.061848,-0.006137,-0.060627,-0.022311,0.011516,0.015461,-0.000409,0.005467,-0.017538,-0.003597,-0.000595,-0.015689,-0.00855,0.00053,0.003781,0,0.018352,0.011881,-0.016097,0.004699,-0.007518,-0.002048,-0.007065,Altaian,altai419A
Altaian:altai431k,0.054635,-0.281302,0.071653,-0.009367,-0.065551,-0.027331,0.009635,0.010846,0.004704,-0.00893,-0.013316,-0.006744,-0.001635,-0.01679,0.0019,0.002121,-0.005607,-0.001647,0.011439,0.017008,-0.033566,-0.009645,-0.010723,-0.003133,-0.000838,Altaian,altai431k
Amerindian_North:AN1,0.052359,-0.328016,0.109742,0.073644,-0.104635,-0.016733,-0.202344,-0.242528,-0.002659,-0.015672,0.00682,-0.004946,0.005649,0.000413,-0.014658,-0.002652,-0.000261,0.005828,0.01257,0.006378,0.002371,-0.009892,-0.00419,0.005784,0.007305,Amerindian_North,AN1
Amerindian_North:AN2,0.054635,-0.324969,0.115022,0.08398,-0.108636,-0.023427,-0.207514,-0.238144,-0.006136,-0.019317,0.007795,-0.003747,0.00892,0.000138,-0.015879,-0.005436,0.000522,0.003547,0.012696,0.008629,0.002496,-0.015457,0.00456,0.010242,0.013412,Amerindian_North,AN2
Amerindian_North:AN3,0.053497,-0.325985,0.109365,0.078812,-0.108943,-0.01757,-0.195999,-0.236067,-0.002454,-0.023326,0.013316,-0.003897,0.009366,0.006468,-0.016286,-0.005569,-0.005215,0.003294,0.009427,0.009755,0.00836,-0.011994,0.004067,0.004458,0.010777,Amerindian_North,AN3
Amerindian_North:AN4,0.05122,-0.333094,0.11389,0.073321,-0.102481,-0.015897,-0.187538,-0.222452,-0.003681,-0.022233,0.005196,-0.001049,0.001635,-0.006744,-0.013708,-0.004375,0.002868,0.00038,0.011313,0.004627,0.002246,-0.005688,0.006409,0.004338,0.005628,Amerindian_North,AN4
Ami:NA13607,0.025041,-0.451911,-0.042615,-0.065892,0.138487,0.064145,-0.012691,-0.017538,-0.022089,-0.017677,0.053263,0.004646,0.000297,-0.00289,0.010315,0.00411,-0.008605,0.008615,0.005656,-0.014882,0.000499,-0.023247,0.009613,-0.008796,-0.056642,Ami,NA13607
Ami:NA13608,0.014797,-0.444802,-0.04978,-0.068799,0.14495,0.061077,0.00047,-0.01523,-0.013294,-0.026424,0.045306,0.004346,-0.007879,-0.005505,0.015201,0.000398,-0.014342,0.004181,0.00993,-0.017383,0.014974,-0.028687,0.007641,-0.001084,-0.046702,Ami,NA13608
Ami:NA13609,0.018212,-0.44988,-0.042992,-0.063631,0.139411,0.07028,0.001645,-0.012692,-0.025361,-0.027518,0.058297,0.005545,-0.008028,-0.002064,0.000679,0.004508,0.005998,0.007475,0.007039,-0.016008,0.012852,-0.026709,0.002218,0.002169,-0.054127,Ami,NA13609
Ami:NA13610,0.017073,-0.448864,-0.045632,-0.062662,0.140334,0.062193,-0.00235,-0.017538,-0.031292,-0.026789,0.04352,0.002847,-0.001933,-0.004266,0.002443,0.004641,-0.003651,0.005954,0.008799,-0.021135,0.009483,-0.027946,-0.001109,-0.012652,-0.056881,Ami,NA13610
Ami:NA13611,0.018212,-0.446833,-0.041483,-0.06783,0.139411,0.064424,-0.010575,-0.020076,-0.027406,-0.02606,0.0367,0.010341,-0.003865,-0.000413,0.008958,0.004243,-0.003781,0.000253,0.001257,-0.018259,0.014474,-0.019784,0.002588,-0.00964,-0.055564,Ami,NA13611
Ami:NA13612,0.021626,-0.448864,-0.038466,-0.065569,0.143719,0.061635,-0.012221,-0.014769,-0.022702,-0.021686,0.042871,0.005845,-0.00773,-0.001651,0.00665,0.001061,-0.002999,0.004434,0.013073,-0.015632,0.007736,-0.031408,-0.000616,-0.005302,-0.059875,Ami,NA13612
Ami:NA13613,0.014797,-0.452926,-0.054682,-0.068799,0.144642,0.066097,-0.00235,-0.017999,-0.027815,-0.01549,0.049204,0.004796,-0.009514,0.002202,0.003393,0.002784,-0.005085,0.008995,0.01081,-0.020885,0.015597,-0.026585,0.001849,-0.009037,-0.054486,Ami,NA13613
Ami:NA13614,0.021626,-0.451911,-0.052797,-0.071706,0.136333,0.06024,-0.006345,-0.014307,-0.010226,-0.023326,0.044494,0.003597,-0.002527,0.001101,0.011401,0.000133,0.005346,0.003927,0.006913,-0.016133,0.010731,-0.034994,-0.006902,-0.005422,-0.053408,Ami,NA13614
Ami:NA13615,0.023903,-0.444802,-0.048649,-0.074613,0.14772,0.069723,0,-0.005077,-0.025565,-0.020046,0.049041,0.006444,-0.01219,-0.007844,0.006243,0.006762,0.006258,0.005194,0.00729,-0.027263,0.008485,-0.029306,0.001356,-0.004338,-0.04778,Ami,NA13615
Ami:NA13616,0.017073,-0.460035,-0.055814,-0.067184,0.145258,0.057451,-0.011281,-0.013615,-0.019839,-0.020775,0.052776,-0.001649,-0.002081,0.001651,0.007057,0.012463,-0.012256,0.00076,0.014707,-0.026513,0.014225,-0.033263,0.008751,-0.006989,-0.056282,Ami,NA13616
Armenian_Erzurum:ARM1,0.104717,0.136081,-0.053551,-0.055556,-0.020927,-0.02259,0.002115,-0.004384,-0.026179,-0.002551,0.00406,-0.004196,-0.000743,-0.003028,-0.009229,0.009812,0.008866,0.000253,0.003897,-0.001626,-0.003868,0.005564,0.005423,0.00494,0.001197,Armenian_Erzurum,ARM1
Armenian_Erzurum:ARM2,0.106994,0.139128,-0.063733,-0.059109,-0.028928,-0.019243,0.003995,-0.001154,-0.032519,-0.004374,0.001786,0.000599,-0.00446,0.009221,-0.006922,-0.011138,-0.009257,0.002154,-0.002137,0.000375,0.006489,0.001484,-0.002711,-0.001566,0.004311,Armenian_Erzurum,ARM2
Armenian_Erzurum:ARM3,0.102441,0.140143,-0.065242,-0.063631,-0.032929,-0.017291,0.005875,-0.005769,-0.033337,-0.006378,0.002923,-0.002098,0,0.002202,-0.003936,0.003845,0.004303,0.004687,0.004148,-0.001251,0.005615,-0.002844,0.003821,-0.002651,0.00012,Armenian_Erzurum,ARM3
Armenian_Erzurum:ARM4,0.106994,0.13405,-0.04978,-0.072029,-0.020927,-0.023148,0.000705,-0.004615,-0.025565,-0.004191,0.005846,0.002698,-0.005203,-0.000138,0.003122,0.003978,-0.000652,0.000507,0.000754,0.002626,0.00287,0.008532,0.001356,-0.001807,-0.003233,Armenian_Erzurum,ARM4
Armenian_Erzurum:ARM5,0.104717,0.144205,-0.055437,-0.067507,-0.028621,-0.017012,0.004465,0.000462,-0.034769,-0.007654,0.006658,0.001649,0.000743,-0.00289,-0.004479,0.00358,0.000261,0.001774,-0.001006,-0.003502,-0.002246,-0.001978,0.00037,0.000361,0.002155,Armenian_Erzurum,ARM5
Armenian_Erzurum:ARM6,0.114961,0.137096,-0.05506,-0.055233,-0.032006,-0.010319,0.00376,-0.004846,-0.02802,-0.009112,0.005359,0.00045,0.003568,0.007569,-0.0038,-0.004906,-0.014994,0.003041,-0.004022,-0.001251,0.001123,0.006554,-0.005669,-0.002771,0.000718,Armenian_Erzurum,ARM6
Armenian_Hemsheni:ARK-59,0.105855,0.140143,-0.068636,-0.063631,-0.035391,-0.015897,0.00235,-0.003923,-0.039678,-0.005103,-0.001786,0.010041,-0.009068,-0.004542,-0.0095,-0.010209,0.011213,0.003041,0.00264,0.004502,0.009733,0.010881,-0.00493,-0.005904,0.006586,Armenian_Hemsheni,ARK-59
Armenian_Hemsheni:ARK-76,0.105855,0.131003,-0.05506,-0.055879,-0.035699,-0.023427,0.011045,-0.009461,-0.046836,0.002551,0.007795,0.007643,-0.012636,-0.001376,-0.008822,-0.013657,0.009648,0.00152,-0.005656,-0.005503,0.004991,-0.001978,-0.00456,-0.006868,0.002275,Armenian_Hemsheni,ARK-76
Armenian_Hemsheni:ARK-78,0.10927,0.138112,-0.057322,-0.063631,-0.035699,-0.005578,0.00094,-0.014076,-0.042541,-0.004191,0.002923,0.006444,-0.012933,0.007569,-0.009365,-0.017767,0.001956,0.000633,0.001885,0.017008,-0.001373,0.00643,-0.009737,-0.014942,0.006586,Armenian_Hemsheni,ARK-78
Armenian_Hemsheni:ARK-82,0.108132,0.145221,-0.056945,-0.065892,-0.0437,-0.018965,0.011751,-0.008538,-0.047859,-0.003645,0.009906,0.01094,-0.012785,0.002477,-0.012758,-0.009414,0.009779,0.001647,-0.008547,0.002626,0.003743,-0.001607,0.002958,-0.00735,-0.003832,Armenian_Hemsheni,ARK-82
Armenian_Hemsheni:ARK-84,0.10927,0.133034,-0.052797,-0.05814,-0.030159,-0.009482,0.005875,-0.009692,-0.042745,-0.010752,0.005684,0.00045,-0.003122,-0.000138,-0.010993,0.004773,0.008605,0.000127,0.003268,0.006253,0.009733,0.011005,0.002218,-0.00482,-0.005628,Armenian_Hemsheni,ARK-84
Armenian_Hemsheni:ARK-88,0.102441,0.139128,-0.063356,-0.052972,-0.032621,-0.018965,0.00329,-0.006923,-0.045404,-0.014214,-0.002273,0.01109,-0.021704,-0.004542,-0.0057,-0.000398,0.011995,-0.002407,-0.006662,0.001626,0.003244,0.00136,-0.002465,-0.002289,-0.002155,Armenian_Hemsheni,ARK-88
Armenian_Hemsheni:ARK-89,0.110408,0.135065,-0.054305,-0.062339,-0.030467,-0.01506,0.014806,0.000692,-0.057471,-0.004738,-0.003085,0.002548,-0.014866,0.007294,-0.001493,-0.007558,0.010431,-0.006081,-0.001885,0.005628,0.010107,0.000989,-0.004807,-0.002169,0.001317,Armenian_Hemsheni,ARK-89
Armenian:armenia102,0.106994,0.132019,-0.056568,-0.056525,-0.028621,-0.013387,0.00282,-0.004384,-0.031497,-0.010387,-0.002436,0.006594,-0.002379,0.007156,-0.0019,-0.011535,-0.014212,-0.001014,0.002388,-0.002251,0.005241,0.001978,0.005423,-0.003735,0.005269,Armenian,armenia102
Armenian:armenia139,0.100164,0.140143,-0.058077,-0.069445,-0.02739,-0.020359,0.005875,-0.010384,-0.02577,0.00164,0,-0.008243,0.001189,0.001789,-0.010993,0.005834,0.007432,0.003674,0.002765,-0.004627,-0.000499,0.003339,-0.000616,0.004097,0.003113,Armenian,armenia139
Armenian:armenia176,0.100164,0.135065,-0.061094,-0.062016,-0.032006,-0.017849,0.00423,-0.003231,-0.031701,-0.00328,0.001624,0.001948,-0.010258,-0.001514,0.000543,0.017502,0.020992,0.00038,-0.003394,0.000375,-0.004492,0.000742,-0.001479,0.000602,-0.00012,Armenian,armenia176
Armenian:armenia279,0.099026,0.138112,-0.061094,-0.067507,-0.02739,-0.020638,0.00564,-0.008769,-0.027406,-0.000364,0.004384,0.002098,0.003122,0.001239,-0.004886,-0.001458,0.005737,0,-0.001257,-0.002501,-0.003369,0.003462,-0.001972,-0.001807,-0.003952,Armenian,armenia279
Armenian:armenia86,0.105855,0.137096,-0.058831,-0.052003,-0.028928,-0.009482,0.002585,-0.006,-0.028633,-0.004556,0.006333,0.003297,-0.008622,0.00523,-0.008958,-0.004375,-0.008866,0.0019,0.007668,-0.007629,0.00025,-0.001731,-0.008751,-0.005422,0.000239,Armenian,armenia86
Armenian:GS000013745,0.106994,0.139128,-0.047517,-0.055879,-0.032621,-0.008925,0.00329,-0.006,-0.035383,-0.008383,-0.003897,0.001649,-0.006987,0.003028,-0.002172,-0.002784,0.004303,0.000633,0.003897,-0.001251,0.000499,-0.000618,-0.006039,-0.001807,-0.00479,Armenian,GS000013745
Armenian:GS000035124,0.102441,0.141159,-0.054305,-0.060078,-0.023697,-0.020917,0.00517,-0.007154,-0.035587,-0.005467,-0.003085,-0.001948,-0.003865,0.007156,0.000679,-0.009812,-0.01356,0.0019,0.003771,-0.007504,0.003494,0.003091,0.001356,-0.005663,-0.004311,Armenian,GS000035124
Armenian:GS000035125,0.101303,0.141159,-0.067505,-0.063308,-0.028928,-0.015618,0.00752,0.000231,-0.027611,-0.004374,0.00747,-0.007194,0.003568,-0.004266,-0.009229,-0.005038,0.001434,-0.000887,0.004777,0.003001,0.000125,0.009645,-0.005916,-0.003735,0.004431,Armenian,GS000035125
Ashkenazi_Belarussia:Ashk_BY_BY_1,0.106994,0.133034,-0.004903,-0.037791,0.010771,-0.015339,-0.00282,-0.000692,0.001023,0.015126,0.001949,0.001649,0.006244,-0.001239,-0.001493,0.016043,0.020601,0.001014,0.002765,-0.001126,-0.006364,-0.001484,0.00493,0.000723,-0.000479,Ashkenazi_Belarussia,Ashk_BY_BY_1
Ashkenazi_Belarussia:Ashk_BY_BY_10,0.103579,0.133034,-0.001886,-0.036176,0.013233,-0.013666,0.00282,-0.001615,0.00634,0.016948,0,-0.000599,0.000743,-0.006881,-0.003257,-0.000663,-0.002999,0.001394,0.000503,-0.001,-0.000998,-0.001484,0.002588,0.002771,-0.005628,Ashkenazi_Belarussia,Ashk_BY_BY_10
Ashkenazi_Belarussia:Ashk_BY_BY_11,0.094473,0.133034,-0.010559,-0.044897,0.012618,-0.014781,-0.004465,-0.006692,0.010022,0.017312,0,-0.001049,0.002825,-0.004404,-0.0095,0.011668,0.015907,-0.001267,0.004148,0.002626,-0.002121,0.000495,-0.001725,0.004458,-0.000599,Ashkenazi_Belarussia,Ashk_BY_BY_11
Ashkenazi_Belarussia:Ashk_BY_BY_12,0.103579,0.133034,-0.008674,-0.03876,0.010771,-0.014223,0.00094,-0.005307,0.004704,0.016401,0.006496,-0.002248,-0.002825,-0.001927,-0.003936,0.000265,0.005998,0.000507,0.000628,-0.005253,-0.007986,-0.003339,0.001356,0,0.001197,Ashkenazi_Belarussia,Ashk_BY_BY_12
Ashkenazi_Belarussia:Ashk_BY_BY_13,0.106994,0.13405,-0.007165,-0.048127,0.006463,-0.016176,-0.00188,-0.002077,0.006545,0.012939,0.00747,0.001798,-0.003271,-0.001514,-0.000407,-0.005569,-0.004303,-0.005321,-0.002891,-0.003001,-0.00574,0.002226,0.005546,0.001687,-0.005628,Ashkenazi_Belarussia,Ashk_BY_BY_13
Ashkenazi_Belarussia:Ashk_BY_BY_2,0.097888,0.136081,-0.012822,-0.038437,0.007694,-0.015618,-0.000705,-0.003461,0.005522,0.014214,0.002436,-0.00045,0.007136,-0.008533,-0.00095,0.017634,0.013299,-0.00152,0,0.002001,-0.002995,0.000866,0.000616,-0.004699,-0.002515,Ashkenazi_Belarussia,Ashk_BY_BY_2
Ashkenazi_Belarussia:Ashk_BY_BY_3,0.102441,0.133034,-0.007542,-0.04199,0.003077,-0.011435,0.001175,0.000231,0.011249,0.014214,0.005521,0.000599,0.010258,0.004129,-0.003257,-0.003713,-0.012126,0.003294,0.000628,-0.000125,-0.004742,0.003586,0.002095,0.006507,0.003113,Ashkenazi_Belarussia,Ashk_BY_BY_3
Ashkenazi_Belarussia:Ashk_BY_BY_4,0.097888,0.138112,-0.005657,-0.030685,0.012925,-0.013108,-0.00517,-0.002077,0.000818,0.014943,0.001949,0.00045,0.000892,0.001101,-0.000679,0.003182,0.001825,0.00038,0.005405,0.003252,-0.002246,-0.000866,0.003574,0.005302,0.001437,Ashkenazi_Belarussia,Ashk_BY_BY_4
Ashkenazi_Belarussia:Ashk_BY_BY_5,0.104717,0.14319,-0.007165,-0.041021,0.018465,-0.012271,0.002115,0.004615,0.00409,0.017312,-0.001949,-0.002548,0.000446,0.000275,-0.003257,0.001989,-0.000652,-0.005574,-0.003645,0.00075,-0.004367,0.002349,-0.000739,0.006507,-0.002754,Ashkenazi_Belarussia,Ashk_BY_BY_5
Ashkenazi_Belarussia:Ashk_BY_BY_6,0.103579,0.131003,-0.007542,-0.038114,0.014772,-0.013108,0.002585,0.000231,0.006749,0.016219,0.007145,-0.001798,-0.004757,-0.00055,-0.001629,-0.006232,-0.001173,-0.00114,0.000377,-0.003502,-0.003494,-0.004822,0.006532,-0.003374,-0.000479,Ashkenazi_Belarussia,Ashk_BY_BY_6
Ashkenazi_Belarussia:Ashk_BY_BY_7,0.103579,0.131003,-0.004903,-0.034884,0.002462,-0.013108,-0.00376,-0.003923,0.001227,0.014032,-0.000974,-0.002398,0.001487,0,-0.006922,0.006364,-0.000913,0.000633,0.002765,-0.00988,-0.006239,-0.002102,0.000123,-0.001928,0.000838,Ashkenazi_Belarussia,Ashk_BY_BY_7
Ashkenazi_Belarussia:Ashk_BY_BY_8,0.099026,0.132019,-0.009428,-0.04199,0.01508,-0.013945,-0.003055,0.001385,0.002659,0.008383,0.00065,0.003597,0.001338,-0.001101,-0.001221,-0.001061,0.003912,-0.00266,0.003017,-0.001,-0.005116,-0.004699,0.006902,0.00964,0.001197,Ashkenazi_Belarussia,Ashk_BY_BY_8
Ashkenazi_Belarussia:Ashk_BY_BY_9,0.100164,0.131003,-0.007165,-0.041667,0.011694,-0.021196,-0.00094,0.006,0.013499,0.012028,0.001137,-0.001798,0.009514,0.001651,-0.001764,-0.00358,-0.015776,0.005828,0.005656,-0.000125,0.002246,-0.000742,0.003821,-0.00723,0.006466,Ashkenazi_Belarussia,Ashk_BY_BY_9
Ashkenazi_Germany:Ashk_DE_DE_1,0.094473,0.142174,-0.021496,-0.057171,0.01231,-0.023427,0.003055,-0.003923,0.010226,0.01877,0.000812,-0.001199,0.003271,-0.001101,-0.0057,0.012861,0.013038,-0.003167,0.001257,0.003377,-0.00025,-0.006925,-0.00456,0.000723,-0.003952,Ashkenazi_Germany,Ashk_DE_DE_1
Ashkenazi_Germany:Ashk_DE_DE_10,0.097888,0.139128,-0.009805,-0.04845,0.014464,-0.021196,-0.004465,-0.002769,0.008795,0.01549,0.00341,0.001499,0.002973,-0.009221,-0.005293,0.012994,0.014994,-0.00114,0.002514,0.00075,-0.003868,-0.004575,0.003574,0.010604,0.006826,Ashkenazi_Germany,Ashk_DE_DE_10
Ashkenazi_Germany:Ashk_DE_DE_11,0.097888,0.139128,-0.013576,-0.051034,0.010771,-0.026216,-0.00517,0.003,0.01718,0.018406,0.001299,-0.002847,0.005054,-0.002752,-0.001086,0.003845,-0.000522,-0.005828,-0.005782,-0.001876,-0.00287,-0.007172,-0.001356,-0.000723,0.001317,Ashkenazi_Germany,Ashk_DE_DE_11
Ashkenazi_Germany:Ashk_DE_DE_2,0.100164,0.14319,-0.009051,-0.04522,0.005539,-0.014502,-0.000235,-0.003231,0.005931,0.017859,0.006496,-0.004196,0.001189,-0.006331,-0.007736,0.00053,-0.004303,-0.00038,0.004274,-0.005378,0.000624,-0.002597,0.002095,-0.001084,0.001437,Ashkenazi_Germany,Ashk_DE_DE_2
Ashkenazi_Germany:Ashk_DE_DE_3,0.09675,0.148267,-0.01697,-0.049419,0.011694,-0.018128,0.00188,-0.000231,0.011453,0.022051,0.00341,-0.002997,0.004906,0.006193,-0.005022,-0.008221,-0.013038,-0.002534,0.00088,-0.009755,-0.006988,0.001237,-0.000246,0.00012,0.000958,Ashkenazi_Germany,Ashk_DE_DE_3
Ashkenazi_Germany:Ashk_DE_DE_4,0.101303,0.148267,-0.019233,-0.049419,0.008925,-0.020359,0,0,0.014112,0.021686,0.003897,-0.002098,0.003419,-0.005092,-0.004886,0.000796,-0.003129,0.004941,0.002891,0.003377,0.002246,0.00136,-0.005916,-0.001205,-0.000718,Ashkenazi_Germany,Ashk_DE_DE_4
Ashkenazi_Germany:Ashk_DE_DE_5,0.097888,0.137096,-0.008297,-0.051034,0.016311,-0.017291,-0.00705,-0.000923,0.007567,0.016219,0.005034,-0.002548,0,0.001789,-0.002986,-0.005967,-0.006258,-0.002914,-0.003017,0.000875,-0.00262,-0.002844,-0.000616,0.000843,0.001317,Ashkenazi_Germany,Ashk_DE_DE_5
Ashkenazi_Germany:Ashk_DE_DE_6,0.091058,0.142174,-0.015085,-0.050065,0.010156,-0.020638,-0.00188,-0.003923,0.00634,0.021504,0.002273,0.001349,0.000446,-0.006331,-0.005972,0.010209,0.016689,-0.005701,-0.006034,0.003252,-0.003868,-0.005441,0.002465,0.003133,0.00491,Ashkenazi_Germany,Ashk_DE_DE_6
Ashkenazi_Germany:Ashk_DE_DE_8,0.097888,0.141159,-0.012068,-0.044897,0.013541,-0.01255,-0.00188,-0.007846,0.008999,0.019135,0.009256,0.001798,0.004162,-0.000688,-0.008958,0.014983,0.01682,0.00228,-0.001006,-0.003126,-0.01123,-0.000618,0.007272,0.00482,-0.001437,Ashkenazi_Germany,Ashk_DE_DE_8
Ashkenazi_Germany:Ashk_DE_DE_9,0.097888,0.14319,-0.018479,-0.052649,0.005539,-0.013387,-0.003995,0.002308,0.007976,0.017312,0.003735,0,-0.000297,-0.003165,-0.00285,-0.011138,-0.012256,-0.002534,-0.003771,-0.002751,-0.004617,0.000618,0.006039,-0.003374,-0.002515,Ashkenazi_Germany,Ashk_DE_DE_9
Ashkenazi_Lithuania:Ashk_LT_LT_1,0.097888,0.127957,-0.00528,-0.036499,0.012925,-0.016455,0.00188,-0.000231,0.006136,0.007836,-0.001949,-0.005995,0.004311,-0.003165,-0.002714,0.012198,0.009518,0.003674,-0.003017,-0.004752,-0.002121,-0.004451,0.004437,0.003374,-0.000599,Ashkenazi_Lithuania,Ashk_LT_LT_1
Ashkenazi_Lithuania:Ashk_LT_LT_10,0.101303,0.138112,-0.006411,-0.03876,0.005847,-0.01506,-0.000705,-0.002308,0.003068,0.013668,0.00341,0.000599,0.002527,-0.003991,-0.002307,0.003447,0.002347,-0.002407,-0.001006,-0.007504,-0.000125,-0.001855,0.004314,-0.000964,-0.003712,Ashkenazi_Lithuania,Ashk_LT_LT_10
Ashkenazi_Lithuania:Ashk_LT_LT_11,0.101303,0.129988,-0.003017,-0.038437,0.012618,-0.015339,0.000705,-0.000462,0.005727,0.016766,-0.003573,0.001798,-0.000446,-0.003578,0.002307,0.006497,0.000652,0.003041,0.005656,0.00025,-0.004866,-0.00272,-0.005669,-0.000964,0.002036,Ashkenazi_Lithuania,Ashk_LT_LT_11
Ashkenazi_Lithuania:Ashk_LT_LT_2,0.095611,0.129988,-0.011314,-0.042313,0.013541,-0.013108,0.00235,0.000692,0.006749,0.015672,0.000487,0.00045,-0.004162,0.006331,-0.001493,-0.002784,-0.008345,-0.001774,0.000251,-0.009129,-0.000749,-0.007914,-0.001356,0.00012,-0.001437,Ashkenazi_Lithuania,Ashk_LT_LT_2
Ashkenazi_Lithuania:Ashk_LT_LT_3,0.108132,0.137096,-0.006034,-0.037145,0.011387,-0.011992,-0.00423,-0.002308,0.008385,0.012028,0.002111,0.001049,-0.000743,0.005505,-0.005157,-0.005569,-0.005607,0.00038,0.001257,0.000125,-0.001747,0.000618,0.004314,0.001928,-0.002874,Ashkenazi_Lithuania,Ashk_LT_LT_3
Ashkenazi_Lithuania:Ashk_LT_LT_4,0.103579,0.129988,-0.006788,-0.046512,0.005232,-0.013108,-0.005405,0.001385,0.005113,0.015126,0.005846,-0.004046,0.011596,-0.00289,-0.011536,0.013657,0.012386,-0.001267,0.00088,0.000625,-0.009109,-0.000989,0.007148,0.010242,0.000359,Ashkenazi_Lithuania,Ashk_LT_LT_4
Ashkenazi_Lithuania:Ashk_LT_LT_5,0.097888,0.135065,-0.014331,-0.042959,0.007386,-0.015339,0.00094,0.001615,0.011453,0.016583,0.002598,-0.003747,0.006392,-0.005092,-0.006786,0.013657,0.017211,0.000253,-0.00352,0.000875,-0.004991,-0.002349,0.010846,0.008073,-0.003952,Ashkenazi_Lithuania,Ashk_LT_LT_5
Ashkenazi_Lithuania:Ashk_LT_LT_6,0.103579,0.132019,-0.009428,-0.037791,0.017542,-0.01004,0.00376,-0.001385,0.004295,0.014397,0.003085,-0.000899,0.000743,0.001101,-0.005429,-0.006762,-0.012647,0.006334,0.002891,-0.00963,-0.001497,-0.001978,0.003451,-0.002771,0.000718,Ashkenazi_Lithuania,Ashk_LT_LT_6
Ashkenazi_Lithuania:Ashk_LT_LT_7,0.095611,0.129988,-0.013199,-0.042959,0.006155,-0.010877,0.00188,0.000692,0.005318,0.013121,-0.001299,-0.000749,-0.001041,0.00812,-0.002307,-0.010209,-0.011604,-0.002154,0.004777,-0.003502,-0.003494,-0.006677,0.001356,-0.003735,-0.002395,Ashkenazi_Lithuania,Ashk_LT_LT_7
Ashkenazi_Lithuania:Ashk_LT_LT_8,0.095611,0.136081,-0.014708,-0.040375,0.005539,-0.018407,-0.00094,-0.004154,0.00634,0.009476,0.004547,-0.005395,0.008028,0.006193,-0.006515,0.003978,-0.002086,-0.00076,-0.002514,-0.004377,-0.002745,0.001731,0.002835,0.002651,-0.002634,Ashkenazi_Lithuania,Ashk_LT_LT_8
Ashkenazi_Lithuania:Ashk_LT_LT_9,0.097888,0.13405,-0.010936,-0.040375,0.006155,-0.015897,-0.006345,-0.006461,0.00409,0.016037,0.001786,-0.003447,0.001041,-0.001651,-0.006922,0.009944,0.015776,-0.003547,-0.000754,0.002126,-0.004367,-0.010263,0.000493,0.008917,0.002874,Ashkenazi_Lithuania,Ashk_LT_LT_9
